0x292	0x29e	-32
0x292	0x2c4	0
0x2ea	0x2ef	-64
0x2ea	0x2f5	-32
0x954	0x959	-64
0x954	0x95f	-32
0xafd	0xb0b	-32
0xb94	0xba2	-32
0x1265	0x125d	-68
0x1265	0x126a	-64
0x1265	0x126e	-32
0x1265	0x1295	0
0x1355	0x1359	-32
0x159f	0x1597	-68
0x159f	0x15a4	-64
0x159f	0x15aa	-32
0x163f	0x164c	-32
0x163f	0x167b	0
0x1848	0x1840	-68
0x1848	0x184d	-64
0x1848	0x1851	-32
0x1848	0x1878	0
0x18ea	0x18e2	-68
0x18ea	0x18ef	-64
0x18ea	0x18f3	-32
0x18ea	0x191a	0
0x19ac	0x19a4	-68
0x19ac	0x19b1	-64
0x19ac	0x19b5	-32
0x19ac	0x19dc	0
0x1e2e	0x1e26	-68
0x1e2e	0x1e33	-64
0x1e2e	0x1e37	-32
0x1e2e	0x1e5e	0
0x20ee	0x20fb	-32
0x20ee	0x212a	0
0x21fc	0x21f4	-68
0x21fc	0x2201	-64
0x21fc	0x2205	-32
0x2265	0x225d	-68
0x2265	0x226a	-64
0x2265	0x226e	-32
0x22c7	0x22bf	-68
0x22c7	0x22cc	-64
0x22c7	0x22d0	-32
0x2338	0x2330	-68
0x2338	0x233d	-64
0x2338	0x2341	-32
0x2338	0x2368	0
0x23e1	0x23d9	-68
0x23e1	0x23e6	-64
0x23e1	0x23ea	-32
0x25c1	0x25b9	-68
0x25c1	0x25c6	-64
0x25c1	0x25ca	-32
0x25c1	0x25f1	0
0x2749	0x2741	-68
0x2749	0x274e	-64
0x2749	0x2752	-32
0x2749	0x2779	0
0x27fc	0x2808	-32
0x27fc	0x282e	0
0x2956	0x294e	-68
0x2956	0x295b	-64
0x2956	0x295f	-32
0x2956	0x2986	0
0x2ba1	0x2b99	-68
0x2ba1	0x2ba6	-64
0x2ba1	0x2baa	-32
0x2ba1	0x2bd1	0
0x2c43	0x2c3b	-68
0x2c43	0x2c48	-64
0x2c43	0x2c4c	-32
0x2c43	0x2c73	0
0x2df0	0x2dfc	-32
0x2df0	0x2e22	0
0x32f8	0x32f0	-68
0x32f8	0x32fd	-64
0x32f8	0x3301	-32
0x32f8	0x3328	0
0x4582	0x457a	-68
0x4582	0x4587	-64
0x4582	0x458b	-32
0x4582	0x45b2	0
0x46ba	0x46c6	-32
0x46ba	0x46ec	0
0x4730	0x473c	-32
0x4730	0x4762	0
0x536c	0x5364	-68
0x536c	0x5371	-64
0x536c	0x5375	-32
0x536c	0x539c	0
0x53e1	0x53d9	-68
0x53e1	0x53e6	-64
0x53e1	0x53ea	-32
0x53e1	0x5411	0
0x5a9f	0x5a97	-68
0x5a9f	0x5aa4	-64
0x5a9f	0x5aa8	-32
0x5faf	0x5fbb	-32
0x5faf	0x5fe1	0
0x5ff9	0x6005	-32
0x5ff9	0x602b	0
0x6073	0x606b	-68
0x6073	0x6078	-64
0x6073	0x607e	-32
0x6073	0x60d2	0
0x669a	0x6692	-68
0x669a	0x669f	-64
0x669a	0x66a3	-32
0x67aa	0x67a2	-68
0x67aa	0x67af	-64
0x67aa	0x67b3	-32
0x67aa	0x67da	0
0x696d	0x6965	-68
0x696d	0x6972	-64
0x696d	0x6976	-32
0x696d	0x699d	0
0x716c	0x7164	-68
0x716c	0x7171	-64
0x716c	0x7177	-32
0x716c	0x71cb	0
0x66b0x1d1b	0x1d180x66b	-64
0x66b0x1d1b	0x1d4a0x66b	-32
0x66b0x1c41	0x1c390x66b	-68
0x66b0x1c41	0x1c460x66b	-64
0x66b0x1c41	0x1c4a0x66b	-32
0x66b0x1c41	0x1c710x66b	0
0x66b0x1c08	0x1d180x66b	-64
0x66b0x1c08	0x1d4a0x66b	-32
0x1f83V0x847	0x1f7b0x847	-68
0x1f83V0x847	0x1f880x847	-64
0x1f83V0x847	0x1f8c0x847	-32
0x1f83V0x847	0x1fb30x847	0
0x2025V0x847	0x201d0x847	-68
0x2025V0x847	0x202a0x847	-64
0x2025V0x847	0x202e0x847	-32
0x2025V0x847	0x20550x847	0
0x42bfV0x2087	0x42b70x2087	-68
0x42bfV0x2087	0x42c40x2087	-64
0x42bfV0x2087	0x42c80x2087	-32
0x42bfV0x2087	0x42ef0x2087	0
0x47e6V0x27e5	0x47de0x27e5	-68
0x47e6V0x27e5	0x47eb0x27e5	-64
0x47e6V0x27e5	0x47ef0x27e5	-32
0x47e6V0x27e5	0x48160x27e5	0
0x4ea1V0x2d2f	0x4e990x2d2f	-68
0x4ea1V0x2d2f	0x4ea60x2d2f	-64
0x4ea1V0x2d2f	0x4eaa0x2d2f	-32
0x4ea1V0x2d2f	0x4ed10x2d2f	0
0x4fa8V0x2d41	0x4fa00x2d41	-68
0x4fa8V0x2d41	0x4fad0x2d41	-64
0x4fa8V0x2d41	0x4fb10x2d41	-32
0x4fa8V0x2d41	0x4fd80x2d41	0
0x50b2V0x2dda	0x50aa0x2dda	-68
0x50b2V0x2dda	0x50b70x2dda	-64
0x50b2V0x2dda	0x50bb0x2dda	-32
0x50b2V0x2dda	0x50e20x2dda	0
0x1afe0x1c41V0x22ea	0x1c390x1afe0x22ea	-68
0x1afe0x1c41V0x22ea	0x1c460x1afe0x22ea	-64
0x1afe0x1c41V0x22ea	0x1c4a0x1afe0x22ea	-32
0x1afe0x1c41V0x22ea	0x1c710x1afe0x22ea	0
0x6133V0x4726	0x612b0x4726	-68
0x6133V0x4726	0x61380x4726	-64
0x6133V0x4726	0x613e0x4726	-32
0x6133V0x4726	0x61920x4726	0
0x70b3V0x5fa5	0x70ab0x5fa5	-68
0x70b3V0x5fa5	0x70b80x5fa5	-64
0x70b3V0x5fa5	0x70be0x5fa5	-32
0x70b3V0x5fa5	0x71120x5fa5	0
0x17c4V0x3d0	0x17d00x3d0	-32
0x17c4V0x3d0	0x17f60x3d0	0
0x1d8aV0x6fb	0x1d960x6fb	-32
0x1d8aV0x6fb	0x1dbc0x6fb	0
0x3ff1V0x1d75V0x6fb	0x3fe90x1d750x6fb	-68
0x3ff1V0x1d75V0x6fb	0x3ff60x1d750x6fb	-64
0x3ff1V0x1d75V0x6fb	0x3ffa0x1d750x6fb	-32
0x3ff1V0x1d75V0x6fb	0x40210x1d750x6fb	0
